WIND_SPEED,YEAR,STATE,ECONOMIC_LOSS,CASUALITIES
200,2018,WEST BENGAL,1964568,320
204,2018,WEST BENGAL,1965561,315
188,2018,WEST BENGAL,1966183,302
197,2018,WEST BENGAL,1966640,316
191,2018,WEST BENGAL,1967035,304
190,2018,WEST BENGAL,1967127,299
186,2018,WEST BENGAL,1967773,296
192,2018,WEST BENGAL,1968539,295
188,2018,WEST BENGAL,1969119,296
204,2018,WEST BENGAL,1969672,322
191,2018,WEST BENGAL,2030899,304
196,2018,WEST BENGAL,2031196,323
203,2018,WEST BENGAL,2031978,317
191,2018,WEST BENGAL,2032234,301
202,2018,WEST BENGAL,2032799,321
193,2018,WEST BENGAL,2032826,296
189,2018,WEST BENGAL,2034384,296
187,2018,WEST BENGAL,2034553,296
204,2018,WEST BENGAL,2034605,315
194,2018,WEST BENGAL,2035136,301
200,2018,WEST BENGAL,2036008,298
188,2018,WEST BENGAL,2036186,319
191,2018,WEST BENGAL,2038058,322
199,2018,WEST BENGAL,2039885,320
253,2019,ANDHRA PRADESH,3850143,904
252,2019,ANDHRA PRADESH,3852320,904
247,2019,ANDHRA PRADESH,3852482,895
245,2019,ANDHRA PRADESH,3852701,881
247,2019,ANDHRA PRADESH,3853196,878
253,2019,ANDHRA PRADESH,3854237,898
245,2019,ANDHRA PRADESH,3854875,903
253,2019,ANDHRA PRADESH,3854927,901
254,2019,ANDHRA PRADESH,3854943,899
253,2019,ANDHRA PRADESH,3856119,904
248,2019,ANDHRA PRADESH,3856186,882
248,2019,ANDHRA PRADESH,3856201,876
255,2019,ANDHRA PRADESH,3856419,902
252,2019,ANDHRA PRADESH,3858341,902
256,2019,ANDHRA PRADESH,3920034,901
256,2019,ANDHRA PRADESH,3920985,898
248,2019,ANDHRA PRADESH,3921106,899
255,2019,ANDHRA PRADESH,3921726,882
252,2019,ANDHRA PRADESH,3922127,903
241,2019,ANDHRA PRADESH,3923063,882
244,2019,ANDHRA PRADESH,3924097,895
258,2019,ANDHRA PRADESH,3925225,899
254,2019,ANDHRA PRADESH,3925837,876
242,2019,ANDHRA PRADESH,3926074,896
244,2019,ANDHRA PRADESH,3926291,882
244,2019,ANDHRA PRADESH,3926840,884
243,2019,ANDHRA PRADESH,3926990,877
247,2019,ANDHRA PRADESH,3927221,899
251,2019,ANDHRA PRADESH,3927495,899
257,2019,ANDHRA PRADESH,3929484,882
187,2019,GUJARAT,630042,359
179,2019,GUJARAT,631058,340
188,2019,GUJARAT,631296,353
194,2019,GUJARAT,631813,358
192,2019,GUJARAT,632046,357
188,2019,GUJARAT,632050,353
179,2019,GUJARAT,632367,334
189,2019,GUJARAT,633220,355
189,2019,GUJARAT,633522,335
188,2019,GUJARAT,633839,332
188,2019,GUJARAT,634305,354
191,2019,GUJARAT,634891,351
192,2019,GUJARAT,636999,357
177,2019,GUJARAT,637132,339
186,2019,GUJARAT,638362,353
177,2019,GUJARAT,638908,335
189,2019,GUJARAT,639408,350
189,2019,GUJARAT,639948,355
181,2019,GUJARAT,700437,332
193,2019,GUJARAT,701065,356
186,2019,GUJARAT,701080,359
188,2019,GUJARAT,702283,357
186,2019,GUJARAT,702472,355
181,2019,GUJARAT,703064,357
181,2019,GUJARAT,703899,333
189,2019,GUJARAT,705952,354
194,2019,GUJARAT,706183,351
189,2019,GUJARAT,706512,336
190,2019,GUJARAT,708965,358
186,2019,GUJARAT,709952,357
181,2019,GUJARAT,1360032,312
182,2019,GUJARAT,1360532,295
183,2019,GUJARAT,1360578,310
190,2019,GUJARAT,1361543,295
186,2019,GUJARAT,1361969,312
183,2019,GUJARAT,1362890,298
187,2019,GUJARAT,1363611,315
186,2019,GUJARAT,1363629,313
180,2019,GUJARAT,1364033,299
184,2019,GUJARAT,1364282,292
192,2019,GUJARAT,1364974,310
177,2019,GUJARAT,1365175,295
181,2019,GUJARAT,1367656,299
177,2019,GUJARAT,1431175,293
176,2019,GUJARAT,1432008,290
179,2019,GUJARAT,1432228,292
176,2019,GUJARAT,1432396,292
186,2019,GUJARAT,1432548,317
189,2019,GUJARAT,1432792,309
181,2019,GUJARAT,1432821,291
178,2019,GUJARAT,1433170,291
181,2019,GUJARAT,1433765,298
183,2019,GUJARAT,1435743,297
178,2019,GUJARAT,1436261,295
177,2019,GUJARAT,1436727,294
188,2019,GUJARAT,1436932,318
186,2019,GUJARAT,1437573,314
178,2019,GUJARAT,1438251,296
188,2019,GUJARAT,1439304,317
181,2019,GUJARAT,1439579,296
243,2019,KARNATAKA,6962021,812
236,2019,KARNATAKA,6962457,791
231,2019,KARNATAKA,6962703,787
236,2019,KARNATAKA,6963069,790
232,2019,KARNATAKA,6963458,813
234,2019,KARNATAKA,6963489,790
243,2019,KARNATAKA,6963985,809
243,2019,KARNATAKA,6964225,811
244,2019,KARNATAKA,6966257,812
244,2019,KARNATAKA,6966296,814
231,2019,KARNATAKA,6966543,806
234,2019,KARNATAKA,6967635,788
235,2019,KARNATAKA,6968897,790
238,2019,KARNATAKA,6969630,787
234,2019,KARNATAKA,7030465,794
239,2019,KARNATAKA,7031611,789
233,2019,KARNATAKA,7031836,789
247,2019,KARNATAKA,7033158,790
233,2019,KARNATAKA,7033610,806
241,2019,KARNATAKA,7034158,806
235,2019,KARNATAKA,7034560,793
246,2019,KARNATAKA,7035707,793
245,2019,KARNATAKA,7036334,810
232,2019,KARNATAKA,7036565,790
234,2019,KARNATAKA,7037590,793
245,2019,KARNATAKA,7037761,806
237,2019,KARNATAKA,7038191,792
238,2019,KARNATAKA,7038920,788
244,2019,KARNATAKA,7039087,807
241,2019,KARNATAKA,7039120,813
142,2019,MAHARASHTRA,311752,359
135,2019,MAHARASHTRA,311843,334
144,2019,MAHARASHTRA,312865,340
147,2019,MAHARASHTRA,313114,352
133,2019,MAHARASHTRA,313653,359
131,2019,MAHARASHTRA,314175,352
143,2019,MAHARASHTRA,314739,357
146,2019,MAHARASHTRA,314881,356
139,2019,MAHARASHTRA,314882,334
134,2019,MAHARASHTRA,315708,340
132,2019,MAHARASHTRA,315830,339
145,2019,MAHARASHTRA,316407,358
134,2019,MAHARASHTRA,316947,338
133,2019,MAHARASHTRA,317749,337
136,2019,MAHARASHTRA,318108,338
134,2019,MAHARASHTRA,319111,358
133,2019,MAHARASHTRA,319755,333
138,2019,MAHARASHTRA,380986,331
142,2019,MAHARASHTRA,381318,354
147,2019,MAHARASHTRA,381359,354
136,2019,MAHARASHTRA,382217,331
131,2019,MAHARASHTRA,383433,336
133,2019,MAHARASHTRA,384357,336
149,2019,MAHARASHTRA,384513,338
135,2019,MAHARASHTRA,384735,357
133,2019,MAHARASHTRA,385042,334
147,2019,MAHARASHTRA,385517,350
146,2019,MAHARASHTRA,385891,353
135,2019,MAHARASHTRA,386896,331
144,2019,MAHARASHTRA,389414,352
198,2019,WEST BENGAL,1530234,47
194,2019,WEST BENGAL,1532237,34
204,2019,WEST BENGAL,1533797,53
201,2019,WEST BENGAL,1533822,54
203,2019,WEST BENGAL,1534330,32
202,2019,WEST BENGAL,1534856,52
196,2019,WEST BENGAL,1535071,35
204,2019,WEST BENGAL,1535973,28
198,2019,WEST BENGAL,1536579,55
201,2019,WEST BENGAL,1536961,54
192,2019,WEST BENGAL,1537131,35
199,2019,WEST BENGAL,1537132,31
198,2019,WEST BENGAL,1537267,31
201,2019,WEST BENGAL,1537896,50
202,2019,WEST BENGAL,1537957,27
188,2019,WEST BENGAL,1538940,27
190,2019,WEST BENGAL,1538971,36
193,2019,WEST BENGAL,1539860,34
189,2019,WEST BENGAL,1600537,55
186,2019,WEST BENGAL,1600551,47
198,2019,WEST BENGAL,1603257,48
191,2019,WEST BENGAL,1604367,27
197,2019,WEST BENGAL,1604548,46
193,2019,WEST BENGAL,1605071,46
202,2019,WEST BENGAL,1605183,35
186,2019,WEST BENGAL,1606802,29
196,2019,WEST BENGAL,1606946,54
201,2019,WEST BENGAL,1606977,34
190,2019,WEST BENGAL,1607515,33
189,2019,WEST BENGAL,1609383,32
77,2020,KERALA,41013,18
78,2020,KERALA,41221,22
91,2020,KERALA,41572,18
88,2020,KERALA,41748,23
90,2020,KERALA,41993,20
76,2020,KERALA,42470,23
77,2020,KERALA,44178,22
77,2020,KERALA,44755,4
83,2020,KERALA,45907,5
91,2020,KERALA,46357,25
89,2020,KERALA,46570,21
77,2020,KERALA,46926,21
81,2020,KERALA,47273,3
80,2020,KERALA,47400,6
94,2020,KERALA,47996,21
76,2020,KERALA,48096,25
92,2020,KERALA,48322,21
92,2020,KERALA,48925,16
79,2020,KERALA,50143,2
83,2020,KERALA,50260,3
87,2020,KERALA,111466,16
84,2020,KERALA,112061,0
93,2020,KERALA,112719,23
81,2020,KERALA,112860,18
89,2020,KERALA,115096,24
84,2020,KERALA,115327,20
77,2020,KERALA,117904,16
84,2020,KERALA,117968,2
78,2020,KERALA,119855,24
84,2020,KERALA,120120,1
119,2020,MAHARASHTRA,163637,208
102,2020,MAHARASHTRA,164093,192
107,2020,MAHARASHTRA,166514,189
119,2020,MAHARASHTRA,166743,209
115,2020,MAHARASHTRA,167031,191
113,2020,MAHARASHTRA,167152,190
102,2020,MAHARASHTRA,167635,210
115,2020,MAHARASHTRA,168000,211
107,2020,MAHARASHTRA,168034,205
117,2020,MAHARASHTRA,168781,190
112,2020,MAHARASHTRA,169306,214
116,2020,MAHARASHTRA,171201,210
109,2020,MAHARASHTRA,172282,191
106,2020,MAHARASHTRA,172303,191
107,2020,MAHARASHTRA,172705,192
102,2020,MAHARASHTRA,233590,194
118,2020,MAHARASHTRA,233910,205
106,2020,MAHARASHTRA,234537,213
118,2020,MAHARASHTRA,236017,211
103,2020,MAHARASHTRA,236471,194
103,2020,MAHARASHTRA,236649,193
102,2020,MAHARASHTRA,238770,191
104,2020,MAHARASHTRA,239874,187
115,2020,MAHARASHTRA,240393,205
117,2020,MAHARASHTRA,241134,214
114,2020,MAHARASHTRA,241147,209
118,2020,MAHARASHTRA,241604,207
107,2020,MAHARASHTRA,242225,187
115,2020,MAHARASHTRA,242232,213
106,2020,MAHARASHTRA,242234,189
253,2020,ODISHA,6660658,111
265,2020,ODISHA,6662493,132
262,2020,ODISHA,6662963,128
267,2020,ODISHA,6663709,129
269,2020,ODISHA,6664470,132
258,2020,ODISHA,6664613,123
263,2020,ODISHA,6664718,106
268,2020,ODISHA,6666185,132
268,2020,ODISHA,6667004,123
257,2020,ODISHA,6667198,108
257,2020,ODISHA,6667583,104
251,2020,ODISHA,6667594,107
269,2020,ODISHA,6667954,132
254,2020,ODISHA,6730587,125
251,2020,ODISHA,6731101,106
269,2020,ODISHA,6731579,110
252,2020,ODISHA,6731738,126
251,2020,ODISHA,6732338,105
251,2020,ODISHA,6732648,104
253,2020,ODISHA,6733461,111
254,2020,ODISHA,6733564,106
258,2020,ODISHA,6734102,110
262,2020,ODISHA,6735868,130
266,2020,ODISHA,6736187,128
254,2020,ODISHA,6736687,128
251,2020,ODISHA,6736970,106
269,2020,ODISHA,6738347,128
257,2020,ODISHA,6739190,105
269,2020,ODISHA,6739354,127
259,2020,ODISHA,6739566,131
138,2020,TAMIL NADU,362226,214
122,2020,TAMIL NADU,362802,196
131,2020,TAMIL NADU,363249,218
121,2020,TAMIL NADU,363763,202
123,2020,TAMIL NADU,364042,200
133,2020,TAMIL NADU,364942,218
137,2020,TAMIL NADU,365078,218
125,2020,TAMIL NADU,365371,199
139,2020,TAMIL NADU,365715,198
121,2020,TAMIL NADU,366744,196
129,2020,TAMIL NADU,367051,204
123,2020,TAMIL NADU,367235,198
135,2020,TAMIL NADU,367269,200
122,2020,TAMIL NADU,368099,197
129,2020,TAMIL NADU,368711,200
136,2020,TAMIL NADU,368811,218
136,2020,TAMIL NADU,430968,220
125,2020,TAMIL NADU,431411,195
124,2020,TAMIL NADU,431439,198
133,2020,TAMIL NADU,434138,218
131,2020,TAMIL NADU,434960,220
134,2020,TAMIL NADU,435449,217
125,2020,TAMIL NADU,435486,200
134,2020,TAMIL NADU,435500,216
128,2020,TAMIL NADU,436395,196
132,2020,TAMIL NADU,436913,223
122,2020,TAMIL NADU,436979,201
135,2020,TAMIL NADU,437299,214
133,2020,TAMIL NADU,439505,214
134,2020,TAMIL NADU,439804,217
141,2021,BIHAR,259571,217
141,2021,BIHAR,262336,220
134,2021,BIHAR,262373,197
139,2021,BIHAR,262383,198
135,2021,BIHAR,263073,197
141,2021,BIHAR,264697,216
145,2021,BIHAR,266016,221
138,2021,BIHAR,266087,197
139,2021,BIHAR,266284,219
141,2021,BIHAR,266830,223
147,2021,BIHAR,268212,222
143,2021,BIHAR,329812,198
131,2021,BIHAR,331147,205
137,2021,BIHAR,331401,197
145,2021,BIHAR,331499,216
135,2021,BIHAR,331520,199
141,2021,BIHAR,331521,217
148,2021,BIHAR,333137,202
132,2021,BIHAR,333434,204
149,2021,BIHAR,334208,218
133,2021,BIHAR,334718,200
149,2021,BIHAR,334723,199
132,2021,BIHAR,334949,199
145,2021,BIHAR,334950,220
138,2021,BIHAR,335951,197
144,2021,BIHAR,336471,217
142,2021,BIHAR,336941,221
136,2021,BIHAR,337420,205
147,2021,BIHAR,338800,221
225,2021,GOA,5661357,412
229,2021,GOA,5661693,412
222,2021,GOA,5661968,407
225,2021,GOA,5664197,411
217,2021,GOA,5664736,385
218,2021,GOA,5665150,393
211,2021,GOA,5665918,386
228,2021,GOA,5666673,408
225,2021,GOA,5668424,412
224,2021,GOA,5668781,410
219,2021,GOA,5669581,406
215,2021,GOA,5730177,392
214,2021,GOA,5730731,392
223,2021,GOA,5731120,389
218,2021,GOA,5731258,387
217,2021,GOA,5732341,392
222,2021,GOA,5732569,384
222,2021,GOA,5733396,412
223,2021,GOA,5733535,404
229,2021,GOA,5733995,410
229,2021,GOA,5734128,386
228,2021,GOA,5734269,411
212,2021,GOA,5735538,408
228,2021,GOA,5735847,391
215,2021,GOA,5735876,388
222,2021,GOA,5736699,410
226,2021,GOA,5738901,407
219,2021,GOA,5738940,388
211,2021,GOA,5739196,392
214,2021,GOA,5739907,393
103,2021,WEST BENGAL,69644,22
103,2021,WEST BENGAL,69713,27
111,2021,WEST BENGAL,69797,41
103,2021,WEST BENGAL,70110,21
106,2021,WEST BENGAL,70121,29
104,2021,WEST BENGAL,70132,24
104,2021,WEST BENGAL,70470,29
107,2021,WEST BENGAL,70521,27
109,2021,WEST BENGAL,71522,27
109,2021,WEST BENGAL,73655,29
114,2021,WEST BENGAL,73984,41
107,2021,WEST BENGAL,74309,24
112,2021,WEST BENGAL,74429,48
102,2021,WEST BENGAL,75073,22
106,2021,WEST BENGAL,75265,29
117,2021,WEST BENGAL,77402,20
102,2021,WEST BENGAL,77473,25
109,2021,WEST BENGAL,78545,20
118,2021,WEST BENGAL,78635,47
105,2021,WEST BENGAL,140036,21
102,2021,WEST BENGAL,140647,48
118,2021,WEST BENGAL,140739,41
115,2021,WEST BENGAL,141818,42
103,2021,WEST BENGAL,141997,27
118,2021,WEST BENGAL,142829,44
118,2021,WEST BENGAL,143471,22
117,2021,WEST BENGAL,144965,23
107,2021,WEST BENGAL,145243,27
107,2021,WEST BENGAL,146395,47
109,2021,WEST BENGAL,148684,26
123,2022,ANDAMAN AND NICOBAR ISLANDS,468365,714
122,2022,ANDAMAN AND NICOBAR ISLANDS,469029,709
115,2022,ANDAMAN AND NICOBAR ISLANDS,469388,691
118,2022,ANDAMAN AND NICOBAR ISLANDS,469600,698
118,2022,ANDAMAN AND NICOBAR ISLANDS,469681,717
118,2022,ANDAMAN AND NICOBAR ISLANDS,469686,689
118,2022,ANDAMAN AND NICOBAR ISLANDS,470557,690
113,2022,ANDAMAN AND NICOBAR ISLANDS,470887,698
122,2022,ANDAMAN AND NICOBAR ISLANDS,471240,716
121,2022,ANDAMAN AND NICOBAR ISLANDS,472931,698
117,2022,ANDAMAN AND NICOBAR ISLANDS,473482,695
112,2022,ANDAMAN AND NICOBAR ISLANDS,473942,690
117,2022,ANDAMAN AND NICOBAR ISLANDS,476604,712
122,2022,ANDAMAN AND NICOBAR ISLANDS,476788,698
126,2022,ANDAMAN AND NICOBAR ISLANDS,476827,708
123,2022,ANDAMAN AND NICOBAR ISLANDS,537075,713
122,2022,ANDAMAN AND NICOBAR ISLANDS,538071,712
116,2022,ANDAMAN AND NICOBAR ISLANDS,539119,693
117,2022,ANDAMAN AND NICOBAR ISLANDS,539262,698
123,2022,ANDAMAN AND NICOBAR ISLANDS,539581,712
129,2022,ANDAMAN AND NICOBAR ISLANDS,540951,710
121,2022,ANDAMAN AND NICOBAR ISLANDS,541019,717
123,2022,ANDAMAN AND NICOBAR ISLANDS,542267,712
122,2022,ANDAMAN AND NICOBAR ISLANDS,542992,711
115,2022,ANDAMAN AND NICOBAR ISLANDS,544097,695
117,2022,ANDAMAN AND NICOBAR ISLANDS,544175,713
111,2022,ANDAMAN AND NICOBAR ISLANDS,545214,694
117,2022,ANDAMAN AND NICOBAR ISLANDS,545680,690
112,2022,ANDAMAN AND NICOBAR ISLANDS,546826,691
122,2022,ANDAMAN AND NICOBAR ISLANDS,546923,711
84,2022,MEGHALAYA,64545,54
88,2022,MEGHALAYA,65941,73
90,2022,MEGHALAYA,67662,75
92,2022,MEGHALAYA,67722,80
87,2022,MEGHALAYA,68172,73
77,2022,MEGHALAYA,69067,60
86,2022,MEGHALAYA,70142,81
91,2022,MEGHALAYA,70613,80
80,2022,MEGHALAYA,71506,81
80,2022,MEGHALAYA,71865,60
91,2022,MEGHALAYA,71889,78
88,2022,MEGHALAYA,73503,57
80,2022,MEGHALAYA,74239,57
80,2022,MEGHALAYA,134903,73
94,2022,MEGHALAYA,135966,81
82,2022,MEGHALAYA,136769,56
80,2022,MEGHALAYA,137158,73
88,2022,MEGHALAYA,138182,82
82,2022,MEGHALAYA,138394,58
92,2022,MEGHALAYA,138644,80
92,2022,MEGHALAYA,139165,73
91,2022,MEGHALAYA,140037,56
82,2022,MEGHALAYA,140126,57
76,2022,MEGHALAYA,140543,62
77,2022,MEGHALAYA,141223,57
76,2022,MEGHALAYA,141266,58
87,2022,MEGHALAYA,143004,80
77,2022,MEGHALAYA,143643,55
93,2022,MEGHALAYA,143977,82
92,2022,TAMIL NADU,315,134
102,2022,TAMIL NADU,464,148
91,2022,TAMIL NADU,632,133
109,2022,TAMIL NADU,794,145
103,2022,TAMIL NADU,1032,147
108,2022,TAMIL NADU,1186,154
101,2022,TAMIL NADU,1421,127
91,2022,TAMIL NADU,1962,129
99,2022,TAMIL NADU,2446,150
93,2022,TAMIL NADU,2887,126
99,2022,TAMIL NADU,3411,129
103,2022,TAMIL NADU,4273,148
106,2022,TAMIL NADU,4408,147
109,2022,TAMIL NADU,4681,154
96,2022,TAMIL NADU,4930,135
103,2022,TAMIL NADU,5091,151
107,2022,TAMIL NADU,66665,154
107,2022,TAMIL NADU,66772,152
109,2022,TAMIL NADU,67434,145
94,2022,TAMIL NADU,69455,135
96,2022,TAMIL NADU,70996,134
103,2022,TAMIL NADU,71123,126
97,2022,TAMIL NADU,71263,126
104,2022,TAMIL NADU,71296,145
97,2022,TAMIL NADU,71823,133
105,2022,TAMIL NADU,71993,153
103,2022,TAMIL NADU,72583,152
97,2022,TAMIL NADU,72936,134
103,2022,TAMIL NADU,74313,152
109,2022,TAMIL NADU,74903,150
105,2023,ANDHRA PRADESH,137380,66
108,2023,ANDHRA PRADESH,137820,69
95,2023,ANDHRA PRADESH,138494,52
91,2023,ANDHRA PRADESH,139599,69
93,2023,ANDHRA PRADESH,141040,48
94,2023,ANDHRA PRADESH,141294,46
106,2023,ANDHRA PRADESH,141405,50
104,2023,ANDHRA PRADESH,142272,69
109,2023,ANDHRA PRADESH,142605,70
104,2023,ANDHRA PRADESH,142841,66
104,2023,ANDHRA PRADESH,142867,67
94,2023,ANDHRA PRADESH,206324,47
102,2023,ANDHRA PRADESH,206911,71
97,2023,ANDHRA PRADESH,207352,55
102,2023,ANDHRA PRADESH,207569,72
95,2023,ANDHRA PRADESH,207979,74
102,2023,ANDHRA PRADESH,208730,71
101,2023,ANDHRA PRADESH,208784,73
99,2023,ANDHRA PRADESH,209332,66
97,2023,ANDHRA PRADESH,210163,55
109,2023,ANDHRA PRADESH,210215,67
105,2023,ANDHRA PRADESH,211551,71
93,2023,ANDHRA PRADESH,211592,74
105,2023,ANDHRA PRADESH,213626,66
108,2023,ANDHRA PRADESH,214317,73
91,2023,ANDHRA PRADESH,214960,48
106,2023,ANDHRA PRADESH,215032,53
109,2023,ANDHRA PRADESH,215335,68
99,2023,ANDHRA PRADESH,215890,48
95,2023,ANDHRA PRADESH,215917,50
159,2023,MAHARASHTRA,484436,30
173,2023,MAHARASHTRA,485440,52
170,2023,MAHARASHTRA,485469,49
162,2023,MAHARASHTRA,486599,29
156,2023,MAHARASHTRA,486994,31
174,2023,MAHARASHTRA,487307,54
164,2023,MAHARASHTRA,487321,31
156,2023,MAHARASHTRA,488289,27
163,2023,MAHARASHTRA,490213,33
160,2023,MAHARASHTRA,491385,52
166,2023,MAHARASHTRA,492728,36
170,2023,MAHARASHTRA,493409,52
173,2023,MAHARASHTRA,493701,30
173,2023,MAHARASHTRA,493897,48
169,2023,MAHARASHTRA,493950,46
167,2023,MAHARASHTRA,554309,47
168,2023,MAHARASHTRA,554379,53
162,2023,MAHARASHTRA,555777,54
160,2023,MAHARASHTRA,556655,49
173,2023,MAHARASHTRA,556960,54
164,2023,MAHARASHTRA,557459,32
172,2023,MAHARASHTRA,557556,35
169,2023,MAHARASHTRA,558500,51
169,2023,MAHARASHTRA,558996,47
161,2023,MAHARASHTRA,561322,27
160,2023,MAHARASHTRA,562078,28
174,2023,MAHARASHTRA,562445,30
158,2023,MAHARASHTRA,562913,46
156,2023,MAHARASHTRA,563209,34
173,2023,MAHARASHTRA,563682,47
289,2023,MIZORAM,9661781,259
277,2023,MIZORAM,9662029,236
272,2023,MIZORAM,9663043,243
284,2023,MIZORAM,9664494,261
275,2023,MIZORAM,9664901,255
288,2023,MIZORAM,9665090,258
288,2023,MIZORAM,9665701,256
287,2023,MIZORAM,9665944,263
279,2023,MIZORAM,9666041,242
279,2023,MIZORAM,9667006,241
281,2023,MIZORAM,9667856,258
285,2023,MIZORAM,9667979,263
275,2023,MIZORAM,9668061,244
275,2023,MIZORAM,9668208,236
278,2023,MIZORAM,9668293,261
279,2023,MIZORAM,9668313,264
274,2023,MIZORAM,9668518,262
284,2023,MIZORAM,9730497,255
283,2023,MIZORAM,9730620,259
281,2023,MIZORAM,9731210,260
279,2023,MIZORAM,9731318,238
272,2023,MIZORAM,9731712,236
279,2023,MIZORAM,9732402,256
278,2023,MIZORAM,9736009,244
281,2023,MIZORAM,9736229,259
287,2023,MIZORAM,9736933,255
272,2023,MIZORAM,9737937,240
278,2023,MIZORAM,9738191,239
281,2023,MIZORAM,9739087,264
288,2023,MIZORAM,9739835,264
111,2023,TAMIL NADU,327820,7
118,2023,TAMIL NADU,328506,11
124,2023,TAMIL NADU,329015,31
111,2023,TAMIL NADU,329942,6
118,2023,TAMIL NADU,330279,28
115,2023,TAMIL NADU,330876,3
111,2023,TAMIL NADU,331719,10
124,2023,TAMIL NADU,332137,11
112,2023,TAMIL NADU,332277,8
111,2023,TAMIL NADU,336058,10
122,2023,TAMIL NADU,336659,11
112,2023,TAMIL NADU,398160,9
118,2023,TAMIL NADU,398790,3
125,2023,TAMIL NADU,398881,30
118,2023,TAMIL NADU,399064,11
121,2023,TAMIL NADU,399492,25
117,2023,TAMIL NADU,399572,10
125,2023,TAMIL NADU,400195,26
119,2023,TAMIL NADU,402333,22
129,2023,TAMIL NADU,402724,30
123,2023,TAMIL NADU,403190,23
113,2023,TAMIL NADU,403217,5
116,2023,TAMIL NADU,403369,3
117,2023,TAMIL NADU,404466,4
121,2023,TAMIL NADU,405307,23
114,2023,TAMIL NADU,405801,9
116,2023,TAMIL NADU,405827,10
121,2023,TAMIL NADU,406464,31
129,2023,TAMIL NADU,406675,28
67,2023,WEST BENGAL,12173,70
69,2023,WEST BENGAL,12199,66
77,2023,WEST BENGAL,12233,88
83,2023,WEST BENGAL,12821,68
76,2023,WEST BENGAL,13253,70
69,2023,WEST BENGAL,14046,66
81,2023,WEST BENGAL,14936,89
84,2023,WEST BENGAL,16179,91
80,2023,WEST BENGAL,16500,90
76,2023,WEST BENGAL,17323,86
67,2023,WEST BENGAL,17684,65
73,2023,WEST BENGAL,18155,67
69,2023,WEST BENGAL,18190,71
71,2023,WEST BENGAL,18333,67
73,2023,WEST BENGAL,18346,89
68,2023,WEST BENGAL,18352,85
69,2023,WEST BENGAL,19198,91
76,2023,WEST BENGAL,80091,83
71,2023,WEST BENGAL,80533,71
81,2023,WEST BENGAL,80822,64
71,2023,WEST BENGAL,81696,91
73,2023,WEST BENGAL,81984,71
73,2023,WEST BENGAL,82156,63
74,2023,WEST BENGAL,85784,64
84,2023,WEST BENGAL,86382,64
68,2023,WEST BENGAL,86751,68
67,2023,WEST BENGAL,86770,65
72,2023,WEST BENGAL,87259,82
69,2023,WEST BENGAL,88195,66
76,2023,WEST BENGAL,88908,87
